gene_symbol,UMAP 0,UMAP 1
APOA2,12.472931,8.0424385
APOA4,9.828988,10.969319
APOA5,7.7505894,11.818404
APOBEC1,9.675339,7.5529838
APOBEC2,8.09724,8.943841
APOBEC3A,8.818402,8.86635
APOBEC3B,8.479022,8.832215
APOBEC3C,4.5751004,11.18512
APOBEC3D,4.6457887,11.237323
APOBEC3F,0.16983742,10.895164
APOBEC3G,8.389043,8.71236
APOBEC3H,10.049463,8.518864
APOBEC4,3.7073119,7.9076705
APOBR,2.4466212,12.890938
APOC1,12.231983,8.901708
APOC2,11.431873,8.347083
APOC3,12.570676,8.5485115
APOC4,12.260642,8.625165
APOC4-APOC2,12.001795,9.101357
APOD,10.377432,8.240777
APOE,11.236783,10.69252
APOF,7.851804,8.92908
APOH,8.816238,7.30811
APOL1,3.8065464,11.008743
APOL2,5.30885,10.981734
APOL3,6.633155,10.265804
APOL4,3.0021875,10.458027
APOL5,9.483438,9.015042
APOLD1,-0.8111649,8.768902
APOM,11.237913,8.408322
APOO,9.339078,7.934584
APOOL,-2.6000464,5.717813
APP,2.0467522,10.334083
APPBP2,-2.1570327,5.972992
APPL1,-1.7448485,5.7785773
APPL2,2.6222503,10.041802
APRT,11.267009,10.360444
APTX,6.2437673,8.870017
AQP1,4.326078,11.831137
AQP10,7.762061,11.370156
AQP11,6.476005,7.8199267
AQP12A,10.884138,10.58816
AQP12B,10.817253,10.681336
AQP2,0.66242415,11.910804
AQP3,7.363244,10.966351
AQP4,-0.5248787,5.5499477
AQP5,9.844329,11.526166
AQP6,4.8460755,11.9776945
AQP7,2.9366274,11.334443
AQP8,9.960037,10.394381
AQP9,3.7282207,9.430935
AQR,-4.0173383,6.1709385
ARAF,5.663773,12.473196
ARAP1,-1.4271826,12.201934
ARAP2,-2.94204,5.9145436
ARAP3,-1.3576468,11.973352
ARC,3.6567185,13.575164
ARCN1,1.1153473,9.399219
AREG,8.485532,7.2079554
AREL1,-1.0427232,10.307382
ARF1,7.294794,11.077165
ARF3,0.7061948,11.287525
ARF4,7.3424516,7.0840225
ARF5,10.699517,9.774503
ARF6,1.2684691,6.376193
ARFGAP1,2.6578074,13.15912
ARFGAP2,4.113695,12.021469
ARFGAP3,4.097015,8.533073
ARFGEF1,-3.008638,6.3590536
ARFGEF2,-4.0400558,7.180664
ARFIP1,1.9266148,5.1244535
ARFIP2,8.19141,10.593996
ARFRP1,5.3117847,12.87037
ARG1,8.315876,7.35093
ARG2,6.5352125,8.6025715
ARGFX,-0.42471632,8.650129
ARGLU1,2.2262502,4.899715
ARHGAP1,2.353134,12.50023
ARHGAP10,2.59446,10.842775
ARHGAP11A,-0.9705798,5.9234858
ARHGAP11A-SCG5,2.7815888,10.178208
ARHGAP11B,2.1705072,7.065074
ARHGAP12,-0.19933116,5.601904
ARHGAP15,7.7119646,7.501242
ARHGAP17,2.3544364,12.175838
ARHGAP18,0.84954077,4.8925614
ARHGAP19,-0.8851938,7.832921
ARHGAP19-SLIT1,7.0004134,9.552886
ARHGAP20,-1.8574518,8.112377
ARHGAP21,-3.3181958,8.116815
ARHGAP22,4.587427,13.190921
ARHGAP23,-2.1307976,11.921628
ARHGAP24,0.012076029,9.227107
ARHGAP25,3.3258734,10.94788
ARHGAP26,-4.1084585,8.193106
ARHGAP27,-1.073639,12.790407
ARHGAP28,-0.9909954,5.6662216
ARHGAP29,-4.0391793,5.9399843
ARHGAP30,0.21996924,12.430158
ARHGAP31,-4.364142,8.015151
ARHGAP33,0.6043435,13.449312
ARHGAP35,-3.2553568,7.6002316
ARHGAP36,3.358375,10.88449
ARHGAP39,-1.1513119,12.781039
ARHGAP4,2.6939635,13.566701
ARHGAP40,3.601805,12.509179
ARHGAP42,-3.271668,6.0493593
ARHGAP44,0.4188397,11.775255
ARHGAP45,-0.48033118,12.963023
ARHGAP5,-3.635673,5.5541945
ARHGAP6,-2.3049464,9.428366
ARHGAP8,9.129058,10.924818
ARHGAP9,5.2417564,12.472882
ARHGDIA,8.484448,12.418794
ARHGDIB,9.237239,8.439036
ARHGDIG,11.307567,10.630543
ARHGEF1,2.9093037,13.485357
ARHGEF10,-1.5261048,10.673193
ARHGEF10L,-0.5052715,12.821042
ARHGEF11,-2.5601342,10.756192
ARHGEF15,0.48437274,12.519795
ARHGEF16,3.9245105,13.450746
ARHGEF17,-3.5801015,10.037064
ARHGEF18,-2.6251137,11.17784
ARHGEF19,2.5160177,13.028188
ARHGEF2,0.6547004,12.296202
ARHGEF25,5.225904,12.131288
ARHGEF26,-1.3761182,8.974096
ARHGEF28,-1.6388901,9.774673
ARHGEF3,2.0593145,9.279967
ARHGEF33,-0.08096041,9.968329
ARHGEF35,4.468772,9.756868
ARHGEF37,-0.9541388,10.687948
ARHGEF38,-1.2098019,6.3734684
ARHGEF39,1.5229573,11.2716055
ARHGEF4,-2.6205425,11.22728
ARHGEF40,-1.991072,11.719627
ARHGEF5,-1.2895646,11.974758
ARHGEF6,-0.37208125,8.116043
ARHGEF7,-1.1614765,10.650099
ARHGEF9,0.040322296,9.9570675
ARID1A,-4.2667484,8.324367
ARID2,-3.6113446,6.3622675
ARID3A,-2.2964437,11.252811
ARID3B,0.7116028,12.30312
ARID4A,-1.4683658,5.965363
ARID4B,-1.4606841,6.0310507
ARID5A,6.7338276,12.749717
ARID5B,-3.9142044,8.1664715
ARIH2,-0.24843818,10.895531
ARL1,2.1348557,5.526522
ARL11,2.143841,10.129212
ARL13A,8.987336,7.361568
ARL13B,1.2486347,4.848878
ARL14,7.760284,6.2003636
ARL14EP,4.2403364,5.66752
ARL14EPL,8.843668,6.80952
ARL15,1.9715992,5.9118853
ARL16,10.040424,9.3533945
ARL17A,-0.60443705,9.937715
ARL17B,-0.6163512,9.922267
ARL2,11.120953,9.847594
ARL2-SNX15,6.2501826,12.064663
ARL2BP,6.130339,8.19649
ARL3,1.0831118,10.516933
ARL4A,3.1841,5.00036
ARL4C,1.6324502,9.869864
ARL4D,8.441162,10.082478
ARL5A,-1.0817659,5.505225
ARL5B,-2.5157015,5.2057295
ARL5C,10.75244,9.22071
ARL6,0.9605659,5.3963156
ARL6IP1,4.6063957,6.968519
ARL6IP4,11.216946,10.336042
ARL6IP5,4.9952335,6.393739
ARL6IP6,1.912593,5.5599017
ARL8A,7.541854,11.079627
ARL8B,3.0569139,6.310028
ARL9,8.326778,7.207455
ARMC1,2.7169678,5.387941
ARMC10,4.860634,8.712883
ARMC12,9.654243,9.686537
ARMC2,1.4618961,7.441734
ARMC3,1.8665175,5.9864907
ARMC5,2.6667566,13.724141
ARMC6,5.4794955,12.908774
ARMC7,6.591099,12.07902
ARMC8,-0.032521915,7.2834005
ARMC9,-3.3598905,8.972976
ARMCX1,5.7608647,8.544986
ARMCX2,4.301746,9.781513
ARMCX3,2.5113792,5.5155287
ARMCX4,-3.1447332,7.036955
ARMCX5,4.040688,8.338894
ARMCX5-GPRASP2,-0.96471393,6.9512653
ARMCX6,7.2145214,9.6577015
ARMH1,8.505085,10.452819
ARMH2,9.820517,7.1578083
ARMH3,0.5628626,10.952128
ARMH4,-2.4428947,6.991551
ARMS2,10.991422,7.944706
ARMT1,4.0178185,5.2869887
ARNT,0.023176065,9.749238
ARNT2,-2.2813468,10.51471
ARNTL,3.8108523,9.614151
ARNTL2,-2.4601882,6.141893
ARPC1A,8.108924,8.780446
ARPC1B,9.049396,10.57392
ARPC2,8.046123,7.7793894
ARPC3,9.215164,6.9900846
ARPC4,9.244429,10.052596
ARPC4-TTLL3,5.272087,12.6075735
ARPC5,-2.9033778,6.0622516
ARPC5L,5.087638,11.776185
ARPIN,-3.4014895,8.436754
ARPIN-AP3S2,5.2324724,11.094487
ARPP19,-0.8864004,5.956744
ARPP21,0.43889916,10.706215
ARR3,9.581571,9.361418
ARRB1,-2.720207,10.501392
ARRB2,7.831369,11.097855
ARRDC1,9.53201,11.815365
ARRDC2,5.360904,12.890046
ARRDC3,1.130834,5.0097675
ARRDC4,1.1762934,8.000993
ARRDC5,8.591778,10.391511
ARSA,0.4057533,12.660764
ARSB,0.050343715,10.155215
ARSD,-0.9018007,10.754971
ARSF,5.943072,10.670682
ARSG,4.42994,11.365408
ARSH,4.741943,10.058682
ARSI,2.6420448,13.290395
ARSJ,-0.22655505,7.8684454
ARSK,2.2778897,5.864185
ARSL,5.812529,11.370632
ART1,9.953116,10.5644
ART3,7.9616113,7.1405263
ART4,-0.38049802,6.0173645
ART5,10.035148,10.397249
ARTN,10.108233,11.810256
ARV1,7.720641,6.6352487
ARVCF,1.0983652,13.466413
ARX,4.520813,13.013999
AS3MT,5.161217,9.231942
ASAH1,3.2428648,6.387615
ASAH2,-0.2683687,6.846184
ASAH2B,-0.72645736,5.8511753
ASAP1,-2.0215259,8.101874
ASAP2,-1.79809,8.825538
ASAP3,0.6393331,12.3535
ASB1,-2.559581,9.789949
ASB10,8.735678,12.021599
ASB11,3.7911966,9.281531
ASB12,8.931452,9.476272
ASB13,4.1797085,11.876957
ASB14,2.7444205,9.211085
ASB15,-0.2644096,7.460307
ASB16,7.0527515,12.642309
ASB17,7.970359,6.427124
ASB18,4.1039786,11.928795
ASB2,5.0558157,12.730135
ASB3,5.5558715,7.7959003
ASB4,1.593193,6.772534
ASB5,2.851085,5.322911
ASB6,-0.26314294,12.336384
ASB7,-0.5138519,7.6238155
ASB8,4.560979,9.591156
ASB9,8.129387,8.299249
ASCC1,4.503483,8.989827
ASCC2,4.266142,12.404901
ASCC3,-3.337677,6.07408
ASCL1,5.3795753,10.965317
ASCL2,10.042541,11.876566
ASCL3,11.513226,8.414141
ASCL4,7.172034,10.381881
ASCL5,7.814803,12.80009
ASDURF,10.740226,6.943046
ASF1A,3.9804056,5.3346667
ASF1B,8.364882,10.865926
ASGR1,10.0733595,10.281555
ASGR2,9.913056,10.272675
ASH2L,3.1166387,10.262889
ASIC1,0.7732937,12.39154
ASIC2,1.0159602,12.960236
ASIC3,7.1603947,12.613652
ASIC4,5.358614,12.869101
ASIC5,7.6367636,7.291155
ASIP,12.011385,9.16233
ASL,6.7149715,11.756588
ASMT,9.666561,9.788845
ASMTL,7.5427914,12.093998
ASNS,5.104047,8.67019
ASNSD1,4.4037337,6.1899886
ASPA,-0.99397343,7.195456
ASPDH,11.018909,10.808899
ASPG,-0.5893996,12.882316
ASPH,-0.6287312,6.4506936
ASPHD1,8.911417,11.581141
ASPHD2,2.3956282,11.566876
ASPN,3.9225214,5.4190574
ASPRV1,8.807381,10.14054
ASPSCR1,8.884333,12.057086
ASRGL1,5.704303,10.559633
ASS1,9.297671,10.472514
ASTE1,3.928872,9.607575
ASTL,5.5501566,12.667769
ASTN1,-2.7143137,9.775417
ASTN2,-3.1527925,8.830486
ASXL1,-3.0593312,10.051307
ASZ1,5.497089,5.504077
ATAD1,0.53945595,5.5652432
ATAD2,-0.8583584,6.035244
ATAD2B,-3.2221413,6.3053703
ATAD3A,4.983087,13.232347
ATAD3B,0.27611026,12.964167
ATAD3C,0.97024727,12.46026
ATAD5,-2.698911,5.9124637
ATAT1,8.3256855,10.921757
ATCAY,-1.0165154,11.8005495
ATE1,-0.1376456,6.1239944
ATF1,3.6590655,4.969587
ATF2,1.0352262,4.8194695
ATF3,6.532148,9.772796
ATF4,9.610496,9.688557
ATF5,7.09223,11.917211
ATF6,-3.0175183,6.489661
ATF6B,4.9054456,11.919214
ATF7,-2.3909967,9.608501
ATF7-NPFF,9.0009985,10.203535
ATF7IP,-3.7694554,5.9516444
ATF7IP2,1.0605395,7.0717688
ATG10,2.9451115,8.746301
ATG101,9.55415,11.014596
ATG12,1.101295,5.3824
ATG13,0.46836492,11.500544
ATG14,-0.22673415,8.349534
ATG16L1,2.569315,10.855666
ATG16L2,6.564298,12.60569
ATG2A,-1.9669898,12.153052
ATG3,8.300929,8.560086
ATG4A,5.583164,8.1613865
ATG4B,4.278797,12.396701
ATG4C,3.1134107,5.1452746
ATG4D,7.8567953,12.606088
ATG5,2.1847794,5.7042055
ATG7,-1.11704,10.435761
ATG9A,1.3416421,12.716145
ATG9B,2.1482925,13.263444
ATIC,6.423069,9.111973
ATL1,4.646167,7.31018
ATL2,1.3349459,5.9857802
ATL3,-2.6335237,6.0845327
ATMIN,-0.8517075,8.829819
ATN1,-1.0788708,12.782013
ATOH1,5.7475405,11.074732
ATOH7,8.828399,10.218457
ATOH8,-2.163823,10.906527
ATOX1,12.650802,8.156176
ATP10A,-1.1898153,11.290513
ATP10B,-3.1634772,8.823211
ATP10D,-2.3247724,7.120745
ATP11A,-3.7895234,8.950962
ATP11B,-3.017434,5.7370944
ATP11C,-3.0135405,7.0971313
ATP12A,0.14423849,11.038741
ATP13A1,1.0443904,13.209847
ATP13A2,0.6188335,13.340827
ATP13A3,-2.9566383,5.9417887
ATP13A4,-2.865296,7.371007
ATP13A5,1.1229995,9.683647
ATP1A1,1.7536026,11.182519
ATP1A2,-1.174419,10.812228
ATP1A3,1.6554354,12.943535
ATP1A4,1.2091773,11.675525
ATP1B1,5.6104784,8.05115
ATP1B2,2.4487097,11.4929
ATP1B3,6.1857758,7.165833
ATP1B4,-0.14040588,7.1355076
ATP23,2.900838,10.335062
ATP2A1,1.8726646,12.680891
ATP2A2,-3.3867695,7.9064374
ATP2A3,-0.5717782,12.8689165
ATP2B1,-2.8781102,5.7396936
ATP2B2,-3.876181,9.048525
ATP2B3,-2.6889074,10.387523
ATP2B4,-3.7564251,7.8671255
ATP2C1,-0.19211116,5.1704698
ATP2C2,2.1151502,12.1573305
ATP4A,1.2852616,12.884395
ATP4B,8.6129675,9.18172
ATP5F1A,-1.1121414,8.297687
ATP5F1B,7.6248426,9.641329
ATP5F1C,9.100741,7.2033353
ATP5F1D,11.221437,10.754214
ATP5F1E,1.8028455,5.2589483
ATP5IF1,11.912492,7.569154
ATP5MC1,11.711602,8.322457
ATP5MC2,11.8178005,8.629118
ATP5MC3,3.986635,5.9539623
ATP5ME,12.8814125,7.9026413
ATP5MF,12.365968,7.263705
ATP5MF-PTCD1,5.5119815,12.586054
ATP5MG,8.47476,6.5906444
ATP5MGL,10.473099,7.9385395
ATP5MJ,11.100794,7.238953
ATP5MK,11.03975,7.1883793
ATP5PB,4.1614914,6.3246913
ATP5PD,11.523026,7.211883
ATP5PF,10.939784,6.9276314
ATP5PO,11.091988,7.8130064
ATP6AP1,6.608947,11.604092
ATP6AP2,4.362404,6.1615195
ATP6V0A1,0.5809366,11.390978
ATP6V0A2,-2.2153983,6.8125715
ATP6V0A4,2.8903766,10.530418
ATP6V0B,10.789708,9.387374
ATP6V0C,10.594602,11.060879
ATP6V0D1,8.9725275,10.824738
ATP6V0D2,5.163909,8.274938
ATP6V0E1,8.07427,7.6331196
ATP6V0E2,8.616407,11.781398
ATP6V1A,0.41829368,6.2627006
ATP6V1B1,7.882456,11.932785
ATP6V1B2,3.4727821,9.709045
ATP6V1C1,-1.5594122,6.4045534
ATP6V1C2,2.6645706,9.892659
ATP6V1D,7.6615963,7.337323
ATP6V1E1,8.753535,7.9606633
ATP6V1E2,8.261563,9.643767
ATP6V1F,11.6521225,8.8488035
ATP6V1FNB,1.4710653,12.801622
ATP6V1G1,7.6654615,7.2695556
ATP6V1G2,8.2803335,8.124613
ATP6V1G2-DDX39B,6.637794,10.291546
ATP6V1G3,10.971675,7.04013
ATP6V1H,6.113397,8.607437
ATP7A,-3.8875828,6.0163445
ATP7B,-1.9385931,10.26212
ATP8A1,-3.613591,5.9308567
ATP8B1,-1.9359788,8.012843
ATP8B2,-1.4667513,10.722314
ATP8B3,-1.108713,12.19502
ATP8B4,-1.3785875,6.326027
ATP9A,-3.5907092,8.504714
ATP9B,0.43986636,11.518122
ATPAF2,9.125184,10.655151
ATPSCKMT,3.7580783,6.478561
ATR,-3.593023,6.2077723
ATRAID,9.651701,9.85244
ATRIP,-0.30773652,12.639039
ATRN,-3.4769762,7.1980224
ATRNL1,-3.6479049,6.101342
ATXN10,2.576153,9.26904
ATXN1L,-3.8421693,8.327205
ATXN2,0.56606185,11.219382
ATXN2L,0.7378102,13.241113
ATXN3,-2.8453925,5.943429
ATXN3L,8.069935,6.497555
ATXN7,-3.9808915,7.9590545
ATXN7L1,-2.3236954,8.841542
ATXN7L2,5.3682165,12.761191
ATXN7L3,0.8903385,12.541383
ATXN7L3B,-3.4963248,7.3411684
AUH,7.386586,7.4940395
AUNIP,5.6577244,9.86256
AUP1,9.330378,10.820806
AURKA,6.301928,8.652268
AURKAIP1,11.99766,9.992528
AURKB,9.972775,9.623619
AURKC,9.66353,9.724589
AUTS2,-3.5454597,8.741335
AVEN,8.229383,10.100771
AVIL,2.786837,10.596486
AVL9,-2.5113208,7.116962
AVP,12.260216,9.780215
AVPI1,9.9206505,10.5468235
AVPR1A,-2.8512206,7.1617503
AVPR1B,-0.9644728,10.748734
AVPR2,8.080473,12.148172
AWAT1,8.981184,9.443062
AWAT2,5.956195,10.333527
AXDND1,2.240914,5.77051
AXIN1,1.4005383,13.501118
AXIN2,0.7437748,11.283029
AXL,-0.7313601,11.015991
AZGP1,10.139346,9.15038
AZI2,0.55610317,4.9835563
AZIN1,0.77407146,5.1354933
AZIN2,-0.82764125,11.163408
AZU1,11.262038,10.589367
B2M,8.748764,6.651704
B3GALNT1,2.3339107,5.145734
B3GALNT2,-0.18332452,7.8413305
B3GALT1,-1.3832515,7.178534
B3GALT2,2.227774,5.111596
B3GALT4,9.115875,12.0749655
B3GALT6,4.5386953,13.130914
B3GALT9,0.7342638,8.140305
B3GAT1,0.9322581,12.860646
B3GAT2,-3.4104526,7.680622
B3GAT3,9.73107,11.305583
B3GLCT,0.66976714,6.1989326
B3GNT2,3.0001967,6.3116994
B3GNT3,4.294861,11.942962
B3GNT4,3.864985,11.9472
B3GNT5,1.1904645,4.8087564
B3GNT6,5.4108796,13.119214
B3GNT7,2.0416896,12.968122
B3GNT8,9.683422,11.667265
B3GNT9,4.758795,13.088429
B3GNTL1,3.640287,12.554116
B4GALNT1,-1.2343137,11.571382
B4GALNT2,-3.5498466,6.471303
B4GALNT3,-1.6176871,12.060646
B4GALNT4,1.3873416,13.671435
B4GALT1,0.6484572,10.940646
B4GALT2,6.642207,12.924926
B4GALT3,7.464557,11.128463
B4GALT4,5.4662247,8.551631
B4GALT5,-0.091477856,10.25452
B4GALT6,-0.3160679,4.9053802
B4GALT7,8.766757,11.780048
B4GAT1,7.0718517,11.448808
B9D1,10.965956,9.388129
B9D2,10.907368,10.159325
BAALC,3.444302,9.3043165
BAAT,2.4035223,8.503851
BABAM1,9.790164,9.824996
BABAM2,7.795125,9.282744
BACE1,-2.3029704,8.8553295
BACE2,-4.1085434,7.974383
BACH1,-0.87900573,5.6467977
BACH2,-4.35504,7.997932
BAD,11.225263,10.67855
BAG1,1.3526838,10.570567
BAG2,-2.511534,6.185913
BAG3,5.256019,12.022784
BAG4,0.61227256,4.7336173
BAG5,-0.16869526,7.0713725
BAG6,1.1184907,12.953036
BAHD1,-0.9681587,11.927853
BAIAP2,2.6989403,13.32049
BAIAP2L1,1.5462302,11.391362
BAIAP2L2,7.1925817,12.801538
BAIAP3,-0.46871123,12.950148
BAK1,6.5861034,11.687173
BAMBI,7.7912526,9.040177
BANF1,11.348997,8.727944
BANF2,11.72378,7.9142704
BANK1,2.1198847,6.255403
BANP,6.0856023,12.211878
BAP1,1.5790715,12.604446
BARD1,-1.0183196,5.886986
BARHL1,8.107348,12.633937
BARHL2,7.1876965,10.9482565
BARX1,10.101195,11.8327
BARX2,7.11576,11.008393
BASP1,7.310267,10.957182
BATF,11.557732,9.922177
BATF2,6.9616876,11.626365
BATF3,11.408015,9.834262
BAX,11.312026,9.131258
BAZ1A,-1.3051578,6.297899
BAZ1B,-1.5609407,9.936387
BAZ2A,-3.772536,9.012271
BAZ2B,-3.6623757,6.1375666
BBC3,7.658802,12.888364
BBIP1,5.050164,5.5145855
BBLN,11.826289,10.215798
BBOF1,2.208754,6.33754
BBOX1,6.4388347,8.2058935
BBS1,2.233521,12.097091
BBS10,1.8688713,5.5349917
BBS12,2.2178967,7.607014
BBS2,4.1051693,9.261562
BBS4,4.995275,9.249789
BBS5,3.49882,11.196823
BBS7,1.3993568,4.9748077
BBS9,0.85169363,8.177698
BBX,-3.9975467,6.0354433
BCAM,5.766342,13.215341
BCAN,2.717729,13.18173
BCAP29,3.6165006,4.8913145
BCAP31,9.5182905,9.587852
BCAR1,1.1032041,13.522003
BCAR3,3.0071585,11.192718
BCAS1,2.417712,10.576219
BCAS2,7.9603496,6.226866
BCAS3,1.5131513,11.428802
BCAS4,10.465183,9.848796
BCAT1,-3.7007349,5.7785497
BCAT2,9.530556,11.122176
BCCIP,8.455751,6.9117413
BCDIN3D,2.6603193,9.699487
BCHE,4.139623,6.117841
BCKDHA,8.366925,11.812256
BCKDHB,1.5923896,6.068503
BCKDK,7.476084,12.328524
BCL10,3.216175,5.924674
BCL11A,-2.5702255,8.212645
BCL11B,-4.3530135,8.008578
BCL2,-3.6407027,7.921649
BCL2A1,9.833844,6.907028
BCL2L1,4.7572827,12.069144
BCL2L10,9.437799,9.040113
BCL2L11,-0.5072086,9.685246
BCL2L12,10.774908,10.395024
BCL2L13,-0.10117155,9.842089
BCL2L14,6.5961146,8.575466
BCL2L15,-0.81720084,6.43202
BCL2L2,1.9822313,10.89071
BCL2L2-PABPN1,9.958678,9.630831
BCL3,8.664207,12.368238
BCL6,2.8551173,11.087723
BCL6B,2.0060678,11.4023905
BCL7A,1.4471585,11.672274
BCL7B,8.519087,10.854883
BCL7C,11.6228,10.157587
BCL9,-1.8823069,11.06936
BCL9L,-3.4743075,10.453089
BCLAF1,-3.1404886,5.7013226
BCLAF3,-2.7386932,5.9924517
BCO1,5.0074716,10.248379
BCO2,3.7954783,8.647532
BCOR,-3.182349,8.825481
BCORL1,-3.18787,10.204512
BCR,-2.8666875,10.813686
BCS1L,9.147469,10.205341
BDH1,1.966443,12.296154
BDH2,2.8025014,5.359348
BDKRB1,8.858042,9.40091
BDKRB2,1.8877184,11.604471
BDNF,1.2508352,8.126501
BEAN1,3.6500065,12.422463
BECN1,6.059834,8.972528
BECN2,9.923458,10.1285095
BEGAIN,3.9973664,13.505189
BEND2,0.114855655,6.8027067
BEND3,-2.861426,9.58463
BEND4,-4.1348968,7.350058
BEND5,8.324078,9.790962
BEND6,4.768198,8.274299
BEND7,5.461386,10.737409
BEST1,5.9178123,11.363204
BEST2,7.255301,12.254838
BEST3,1.7720371,10.123226
BEST4,5.091142,12.539187
BET1,6.1917367,5.6384673
BET1L,4.348652,12.231108
BEX1,10.294843,7.763504
BEX2,10.310577,7.8437543
BEX3,10.222777,7.529309
BEX4,8.357397,7.176437
BEX5,10.242839,7.6749353
BFAR,3.5855703,10.027662
BFSP1,6.3457327,11.362752
BFSP2,9.5714655,10.153199
BGLAP,12.46749,9.081048
BGN,6.107563,12.645367
BHLHA15,2.5735168,13.365382
BHLHA9,10.835424,11.415087
BHLHB9,-0.85434586,6.637352
BHLHE22,2.117714,9.851435
BHLHE23,10.896136,11.368951
BHLHE40,2.9255135,10.759029
BHLHE41,1.9009595,9.780361
BHMT,4.565889,9.269599
BHMT2,4.4506254,9.620571
BICC1,-1.7980517,7.986473
BICD1,-4.261505,7.4349346
BICD2,-2.8584282,9.669819
BICDL1,1.2075607,13.365722
BICDL2,7.205674,12.639219
BICRA,-1.6536955,12.594892
BICRAL,-2.0703712,8.185559
BID,5.7636456,9.7474165
BIK,10.723737,9.298207
BIN1,5.5774336,12.82597
BIN2,6.0585966,10.483007
BIN3,7.795838,11.032945
BIRC2,1.3686953,5.5177965
BIRC3,-2.5405278,5.730805
BIRC5,4.5989842,10.770837
BIRC7,10.264157,11.231213
BIVM,1.2558364,7.0815735
BIVM-ERCC5,-1.7953236,8.154965
BLCAP,6.091642,10.543241
BLID,9.437485,7.058584
BLK,6.47616,12.071727
BLM,-1.1585829,6.465644
BLMH,5.437068,9.552311
BLNK,0.56528294,7.2917547
BLOC1S1,12.456245,8.796489
BLOC1S2,4.2931457,8.916597
BLOC1S3,4.755979,12.629871
BLOC1S4,8.125186,8.683662
BLOC1S5,4.056506,6.766743
BLOC1S5-TXNDC5,3.120892,10.39136
BLOC1S6,1.4235724,5.4675894
BLVRA,9.582839,8.467192
BLVRB,11.41426,10.068301
BLZF1,4.344251,5.8780518
BMERB1,6.4406104,10.688119
BMF,-0.2767543,11.681739
BMI1,1.3539133,5.7297306
BMP1,1.5739384,13.073467
BMP10,-1.7349434,7.0337667
BMP15,9.338523,9.174824
BMP2,2.0202875,9.750518
BMP2K,-3.4015417,6.730116
BMP3,-2.8412893,7.133612
BMP4,7.3383675,10.82541
BMP5,1.2230954,5.397981
BMP6,1.1902249,10.393648
BMP7,0.8521902,11.592747
BMP8A,-2.048412,10.845346
BMP8B,-1.2980922,10.344973
BMPER,-0.7293839,7.5220914
BMPR1A,-1.8994641,6.0885105
BMPR1B,-0.6990505,5.322309
BMS1,-3.1054602,6.413886
BMT2,0.83454555,4.935587
BMX,4.8856044,8.619258
BNC1,-0.04239701,9.997647
BNIP1,9.562952,8.444145
BNIP2,-1.9751998,5.9299307
BNIP3,7.666589,7.234366
BNIP3L,2.2359536,5.1533303
BNIP5,1.6854874,11.247955
BNIPL,5.3438973,10.5980835
BOC,0.35605833,12.678171
BOD1,6.36072,9.55221
BOD1L2,2.4989247,9.790632
BOK,7.081935,12.782566
BOLA1,11.350125,9.893666
BOLA2,12.9467535,8.123939
BOLA2-SMG1P6,9.146631,6.963695
BOLA2B,12.998222,8.049562
BOLA3,10.8862095,7.0749335
BOLL,3.3071423,5.8574824
BOP1,5.418333,13.216298
BORA,3.8987813,6.2187786
BORCS5,-2.1937382,9.107178
BORCS6,8.632303,12.149795
BORCS7,3.7608247,5.086885
BORCS7-ASMT,4.326375,9.487479
BORCS8,11.083698,9.8250065
BORCS8-MEF2B,10.190844,11.498921
BPGM,7.5862308,7.757256
BPHL,6.5317273,8.765606
BPI,7.298729,9.981787
BPIFA1,10.3997,9.656698
BPIFA2,10.0955,9.68976
BPIFA3,10.168325,9.523115
BPIFB1,8.513427,10.543142
BPIFB2,8.423794,11.412568
BPIFB4,5.8989606,11.677511
BPIFB6,9.763955,9.8314295
BPIFC,5.8983817,8.937727
BPNT1,4.9738317,7.8225136
BPNT2,-2.6364577,6.0887585
BPY2,9.050419,7.574274
BPY2B,9.061538,7.5229883
BPY2C,9.0490885,7.569473
BRAP,1.3486279,9.331026
BRAT1,4.9558086,13.404998
BRCA1,-2.8544736,6.270559
BRCC3,3.8464212,6.3704205
BRD1,-1.1723255,11.44172
BRD2,-0.64833426,11.550491
BRD3,-1.9571846,10.544951
BRD3OS,-1.4261744,10.589857
BRD4,-3.1418939,10.461322
BRD7,-0.8281032,8.042568
BRD8,0.9469167,10.383906
BRD9,4.2899957,11.917993
BRDT,2.2174103,5.91495
BRF1,1.3799042,13.488847
BRF2,4.6566267,10.740366
BRI3,11.162926,9.544398
BRI3BP,-2.8068564,7.836564
BRICD5,11.734767,10.1640005
BRINP1,3.2045076,11.512521
BRINP2,0.875531,11.702278
BRINP3,2.947511,9.589696
BRIP1,-3.4514208,5.848093
BRIX1,6.534064,5.956677
BRK1,9.278676,7.410347
BRME1,3.940899,12.965227
BRMS1,10.151276,10.405049
BRMS1L,3.875677,5.2734475
BROX,1.053594,5.136285
BRPF1,-0.47469425,12.260488
BRPF3,-1.9234074,11.092754
BRS3,3.987697,7.3502283
BRSK1,2.5580726,13.539778
BRSK2,-0.61586666,12.951825
BSCL2,8.230569,10.771209
BSDC1,2.48631,11.663219
BSG,7.7508035,12.301984
BSPH1,10.409752,6.9334545
BSPRY,5.538592,11.499038
BST1,6.1567683,8.827625
BST2,10.691584,9.465839
BSX,11.254603,10.491921
